study_num,substudy_num,genus_species,n0_m2,nt_m2,t,Area/Plotna(m2),No.naPlots/point,Othernafactornaadjustment,pdf num-Alex,Notes
73,256,Chromis viridis,1018.675722,638.4378719,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
73,257,Chromis viridis,1018.675722,756.0612214,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
73,256,Chromis viridis,905.4895303,618.8853394,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
73,257,Chromis viridis,905.4895303,718.9964329,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
73,256,Chromis viridis,792.303339,545.6146008,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
73,257,Chromis viridis,792.303339,629.3132526,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
70,250,Dascyllus flavicaudus,780.0766284,728.8840996,1,NA,NA,1,58,they don't report the area sampled; I suggest we impute.
73,256,Chromis viridis,679.1171477,376.0703971,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
73,257,Chromis viridis,679.1171477,492.8653716,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
73,256,Chromis viridis,565.9309564,303.7959738,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
73,257,Chromis viridis,565.9309564,398.3462951,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
73,256,Chromis viridis,452.7447651,226.4645986,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
73,257,Chromis viridis,452.7447651,304.3263527,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
70,250,Dascyllus flavicaudus,451.3409962,435.9671935,1,NA,NA,1,58,they don't report the area sampled; I suggest we impute.
70,250,Dascyllus flavicaudus,321.8390805,312.5862069,1,NA,NA,1,58,they don't report the area sampled; I suggest we impute.
73,256,Chromis viridis,282.9654782,151.3785443,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
73,257,Chromis viridis,282.9654782,245.2268364,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
70,250,Dascyllus flavicaudus,204.789272,199.7975335,1,NA,NA,1,58,they don't report the area sampled; I suggest we impute.
38,115,Dascyllus flavicaudus,190.9859317,190.9859317,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,115,Dascyllus flavicaudus,190.9859317,190.9859317,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,115,Dascyllus flavicaudus,190.9859317,180.3756022,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,115,Dascyllus flavicaudus,190.9859317,190.9859317,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,115,Dascyllus flavicaudus,190.9859317,190.9859317,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,115,Dascyllus flavicaudus,190.9859317,180.3756022,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,116,Dascyllus flavicaudus,190.9859317,106.1032954,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,116,Dascyllus flavicaudus,190.9859317,137.934284,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,116,Dascyllus flavicaudus,190.9859317,106.1032954,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,116,Dascyllus flavicaudus,190.9859317,116.7136249,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,116,Dascyllus flavicaudus,190.9859317,127.3239545,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,116,Dascyllus flavicaudus,190.9859317,148.5446136,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
73,256,Chromis viridis,169.7792869,94.62218396,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
73,257,Chromis viridis,169.7792869,169.7652599,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
70,250,Dascyllus flavicaudus,125.0957854,122.163853,1,NA,NA,1,58,they don't report the area sampled; I suggest we impute.
73,256,Chromis viridis,113.1861913,95.07445078,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
73,257,Chromis viridis,113.1861913,113.1768399,1,0.017671459,3,1,356,"Porites was 15cm diam,; cages were 3m in diam, so area is either .01767 .  We redigitized figure."
70,250,Dascyllus flavicaudus,97.70114943,95.53340517,1,NA,NA,1,58,they don't report the area sampled; I suggest we impute.
38,115,Dascyllus flavicaudus,95.49296586,95.49296586,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,115,Dascyllus flavicaudus,95.49296586,95.49296586,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,115,Dascyllus flavicaudus,95.49296586,74.27230678,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,115,Dascyllus flavicaudus,95.49296586,95.49296586,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,115,Dascyllus flavicaudus,95.49296586,95.49296586,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,115,Dascyllus flavicaudus,95.49296586,95.49296586,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,116,Dascyllus flavicaudus,95.49296586,63.66197724,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,116,Dascyllus flavicaudus,95.49296586,84.88263632,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,116,Dascyllus flavicaudus,95.49296586,95.49296586,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,116,Dascyllus flavicaudus,95.49296586,63.66197724,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,116,Dascyllus flavicaudus,95.49296586,84.88263632,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
38,116,Dascyllus flavicaudus,95.49296586,84.88263632,1,0.031415927,1,6,226," LOST FISH WERE REPLACED daily (for 3 day expt).  Authors provided data for Days 1,2,3.  Since fish were replaced, each day started with the same N0.  thus, we took the average number alive after 24 hrs as N1 (with t=1day), and we can still use our standard estimation approach.  Fish were counted 2x each day and there are three days that go into the survival, so I used 6 (2x3) in ""adjustment""."
81,278,Elactinus sp.,23.22,3.7152,1,0.301464255,4,1,323,"Densities seem wrong, so I redigitized; densities were maintained.  3,8 or 11 settler with 3 older fish; densities are given in Fig 1.  t til day 2 is 1 day (t0 is ""day 1"")."
81,282,Elactinus sp.,22.04363636,4.629163636,1,0.362916529,4,1,323,added a new substudy to get the results of older on older
39,123,Coryphopterus nicholsii,19.11111111,0,1,NA,NA,1,208,"CUMULATIVE -- study done over 24 hrs, using fish that accumulated in that time frame.  So we don't know the duration/age of those fishes (from 0-24 hrs and variable)."
39,124,Coryphopterus glaucophraenum,18.22222222,15.56177778,1,NA,NA,1,208,"CUMULATIVE -- study done over 24 hrs, using fish that accumulated in that time frame.  So we don't know the duration/age of those fishes (from 0-24 hrs and variable)."
81,282,Elactinus sp.,15.1875,3.796875,1,0.329218107,4,1,323,added a new substudy to get the results of older on older
81,278,Elactinus sp.,14.84181818,3.56203636,1,0.404263139,4,1,323,"Densities seem wrong, so I redigitized; densities were maintained.  3,8 or 11 settler with 3 older fish; densities are given in Fig 1.  t til day 2 is 1 day (t0 is ""day 1"")."
39,123,Coryphopterus nicholsii,13.77777778,0.444444444,1,NA,NA,1,208,"CUMULATIVE -- study done over 24 hrs, using fish that accumulated in that time frame.  So we don't know the duration/age of those fishes (from 0-24 hrs and variable)."
39,124,Coryphopterus glaucophraenum,12.44444444,5.774222222,1,NA,NA,1,208,"CUMULATIVE -- study done over 24 hrs, using fish that accumulated in that time frame.  So we don't know the duration/age of those fishes (from 0-24 hrs and variable)."
39,123,Coryphopterus nicholsii,11.11111111,0.888888889,1,NA,NA,1,208,"CUMULATIVE -- study done over 24 hrs, using fish that accumulated in that time frame.  So we don't know the duration/age of those fishes (from 0-24 hrs and variable)."
39,124,Coryphopterus glaucophraenum,9.333333333,3.108,1,NA,NA,1,208,"CUMULATIVE -- study done over 24 hrs, using fish that accumulated in that time frame.  So we don't know the duration/age of those fishes (from 0-24 hrs and variable)."
39,124,Coryphopterus glaucophraenum,8.888888889,8.888888889,1,NA,NA,1,208,"CUMULATIVE -- study done over 24 hrs, using fish that accumulated in that time frame.  So we don't know the duration/age of those fishes (from 0-24 hrs and variable)."
39,124,Coryphopterus glaucophraenum,8.888888889,8.888888889,1,NA,NA,1,208,"CUMULATIVE -- study done over 24 hrs, using fish that accumulated in that time frame.  So we don't know the duration/age of those fishes (from 0-24 hrs and variable)."
39,124,Coryphopterus glaucophraenum,8.444444444,2.668444444,1,NA,NA,1,208,"CUMULATIVE -- study done over 24 hrs, using fish that accumulated in that time frame.  So we don't know the duration/age of those fishes (from 0-24 hrs and variable)."
81,278,Elactinus sp.,8.285,3.39685,1,0.362100181,4,1,323,"Densities seem wrong, so I redigitized; densities were maintained.  3,8 or 11 settler with 3 older fish; densities are given in Fig 1.  t til day 2 is 1 day (t0 is ""day 1"")."
81,282,Elactinus sp.,8.285,0.6628,1,0.362100181,4,1,323,added a new substudy to get the results of older on older
